method,dataset,tabular_task,partition,num_clients,num_true_clusters,num_true_clusters_arg,actual_true_clusters,true_groups,total_rounds,warmup_rounds,cluster_interval,probe_pool_size,probe_sigma,probe_anchor,anchor_ema_beta,profile_during_training,dpmm_max_components,dpmm_prior,min_cluster_size,client_frac,local_epochs,lr,train_samples_per_client,test_samples_per_client,val_ratio,label_column,split_source,num_features,num_classes,label_map,dropped_columns_train,dropped_columns_test,num_raw_feature_columns,num_encoded_feature_columns,feature_names_preview,k_pred,acc,precision,recall,f1,tn,fp,fn,tp,client_avg_acc,micro_acc,client_avg_macro_f1,global_macro_f1,client_avg_precision,client_avg_recall,client_avg_f1,ari,nmi,purity
CARES-Lite,unsw_nb15,binary,dirichlet,20,2,2,2,"[[1, 0], [1, 0]]",50,5,5,16,0.05,ema_global,0.9,False,10,0.03,5,0.5,2,0.01,2000,500,0.2,label,explicit_train_test,194,2,"{'0': 0, '1': 1}","['attack_cat', 'id', 'label']","['attack_cat', 'id', 'label']",42,194,"['dur', 'spkts', 'dpkts', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sloss', 'dloss', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'swin', 'stcpb', 'dtcpb', 'dwin']",2,0.9459,0.9449101796407186,0.9959834748680284,0.969774847756858,780,506,35,8679,0.9459,0.9459,0.913976144911166,0.8561392087427793,0.9325049600666941,0.9950051240856228,0.9591465109474978,0.46434494195688225,0.5102432713148234,0.85
